userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025764,-13.105774,15.206909,-42.019653
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025785,-13.555908,14.607239,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025805,-12.956238,15.80658,-42.619324
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025825,-15.205383,14.907837,-41.719055
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025846,-15.655518,16.407776,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025865,-12.65564,13.256836,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025887,-14.605713,15.206909,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025907,-14.756775,14.306641,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025926,-13.105774,15.657043,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025946,-14.756775,15.80658,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025966,-15.055847,16.107178,-42.16919
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025987,-13.555908,15.957642,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026008,-13.105774,15.957642,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026027,-14.456177,15.507507,-42.91992
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026048,-13.555908,15.957642,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026067,-14.756775,15.80658,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026088,-16.555786,16.107178,-42.16919
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026109,-16.40625,16.407776,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026127,-16.705322,16.706848,-41.26892
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026148,-17.60559,16.557312,-42.619324
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026168,-17.756653,14.907837,-39.768982
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026190,-17.756653,15.206909,-40.96985
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026210,-17.00592,15.957642,-41.26892
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026230,-19.10553,15.657043,-40.96985
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026252,-19.555664,14.1571045,-40.96985
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026268,-19.706726,12.957764,-40.66925
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026288,-18.955994,15.057373,-40.368652
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026308,-19.706726,15.507507,-41.119385
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026328,-18.655396,15.507507,-40.66925
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026350,-19.406128,14.007568,-41.119385
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026370,-18.206787,13.256836,-40.66925
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026391,-17.906189,14.007568,-42.16919
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026411,-19.406128,13.70697,-41.418457
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026429,-18.206787,12.207031,-40.368652
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026449,-18.806458,13.1073,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026470,-19.406128,11.907959,-38.868713
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026490,-19.706726,11.157227,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026510,-21.356201,9.507751,-38.56964
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026530,-19.856262,9.806824,-37.519836
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026550,-18.806458,8.0078125,-37.81891
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026570,-19.706726,6.806946,-39.16931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026590,-18.955994,6.806946,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026611,-20.155334,6.956482,-37.069702
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026631,-18.655396,5.757141,-37.21924
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026651,-21.806335,5.307007,-39.16931
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026671,-19.10553,6.6574097,-37.81891
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026691,-20.005798,6.3568115,-39.619446
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026711,-18.955994,5.0079346,-38.868713
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026731,-18.655396,6.0577393,-35.4187
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026752,-19.406128,5.757141,-38.119507
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026772,-17.456055,5.456543,-39.019775
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026792,-18.655396,5.307007,-38.119507
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026812,-16.856384,5.307007,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026832,-16.105652,5.0079346,-37.669373
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026854,-15.80658,3.5064697,-38.119507
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026872,-16.105652,4.257202,-38.41858
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059026894,-14.155579,3.0578613,-39.318848
